,Diện tích,Số tầng,Đường vào,Loại đường vào,loai_duong_null_flag,duong_vao_null_flag,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,Tổng số phòng,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Quận_encoded
2428,68.0,5,,0.0,1,1,0,1,0,1,1,17,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2429,106.0,1,2.0,0.0,1,0,1,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,11.524548031698988
2430,44.0,3,,3.0,0,1,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,46.42285954678442
2431,155.0,1,,3.0,0,1,1,1,1,0,0,7,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2432,104.0,2,10.0,3.0,0,0,0,1,0,0,0,8,0.0,0.0,0.0,1.0,0.0,11.23594537682606
2433,67.0,2,4.0,2.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,9.618653544659924
2434,74.0,4,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,44.69026545333514
2435,100.0,4,12.0,3.0,0,0,0,1,1,0,1,8,0.0,0.0,1.0,0.0,0.0,9.635508099625392
2436,9.0,3,2.0,0.0,1,0,0,1,0,1,0,4,0.0,0.0,0.0,0.0,0.0,46.42285954678442
2437,101.0,1,5.0,3.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2438,200.0,3,,0.0,1,1,0,0,1,1,1,11,1.0,0.0,0.0,1.0,0.0,17.640442397803668
2439,427.0,4,,0.0,1,1,0,0,1,1,1,15,0.0,0.0,0.0,1.0,0.0,17.640442397803668
2440,54.0,5,4.0,0.0,1,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,11.23594537682606
2441,95.0,4,6.0,0.0,1,0,1,0,1,0,0,8,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2442,40.0,2,,0.0,1,1,0,1,1,0,0,2,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2443,44.0,5,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2444,51.0,2,6.0,3.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,11.23594537682606
2445,81.0,5,12.0,0.0,1,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,1.0,18.781854189609117
2446,65.0,4,,0.0,1,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,11.23594537682606
2447,46.0,2,4.0,3.0,0,0,1,1,1,1,1,4,0.0,0.0,0.0,0.0,1.0,18.781854189609117
2448,74.0,2,4.0,3.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,11.524548031698988
2449,164.0,5,16.0,3.0,0,0,0,0,0,0,0,17,1.0,0.0,0.0,1.0,0.0,9.635508099625392
2450,59.0,1,,0.0,1,1,1,1,1,1,0,3,0.0,0.0,0.0,0.0,1.0,24.61294356994541
2451,100.0,4,12.0,3.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,17.640442397803668
2452,103.0,4,5.0,0.0,1,0,0,0,0,0,0,12,0.0,0.0,1.0,0.0,0.0,24.61294356994541
2453,110.0,3,8.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,8.300633551777777
2454,45.0,2,4.0,0.0,1,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2455,80.0,2,6.0,2.0,0,0,1,0,0,1,0,9,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2456,49.0,2,,2.0,0,1,1,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,11.23594537682606
2457,114.0,4,8.0,0.0,1,0,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2458,178.0,5,,2.0,0,1,1,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2459,43.0,3,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2460,80.0,2,10.0,0.0,1,0,1,0,1,0,0,4,0.0,0.0,1.0,0.0,0.0,8.300633551777777
2461,72.0,3,7.0,3.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2462,62.0,1,15.0,3.0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,44.69026545333514
2463,104.0,3,,3.0,0,1,0,0,1,0,1,8,1.0,0.0,0.0,1.0,0.0,8.442832785570205
2464,109.0,9,12.0,3.0,0,0,0,0,0,0,0,50,0.0,0.0,0.0,1.0,0.0,9.635508099625392
2465,343.0,7,30.0,3.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2466,244.0,5,4.0,2.0,0,0,1,0,0,0,0,40,0.0,0.0,0.0,1.0,0.0,13.737301913536498
2467,62.0,4,,3.0,0,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,18.781854189609117
2468,50.0,3,,2.0,0,1,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2469,86.0,3,30.0,3.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,44.69026545333514
2470,345.0,5,12.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,11.23594537682606
2471,122.0,2,20.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,8.442832785570205
2472,35.0,2,4.0,0.0,1,0,1,1,1,0,0,6,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2473,246.0,5,,3.0,0,1,0,0,0,0,0,40,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2474,51.0,2,6.0,3.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,13.674404235916532
2475,60.0,2,12.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,9.226974492834636
2476,57.0,3,4.0,0.0,1,0,1,1,1,1,1,7,0.0,0.0,0.0,1.0,0.0,8.442832785570205
2477,62.0,2,12.0,3.0,0,0,0,0,1,1,0,5,0.0,0.0,0.0,0.0,1.0,24.61294356994541
2478,115.0,4,12.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2479,77.0,2,,2.0,0,1,1,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,12.664127058271283
2480,58.0,4,8.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2481,72.0,4,12.0,3.0,0,0,0,1,1,0,0,9,0.0,0.0,0.0,1.0,0.0,12.664127058271283
2482,105.0,4,20.0,3.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,8.442832785570205
2483,72.0,3,,3.0,0,1,0,1,0,1,0,8,0.0,1.0,0.0,1.0,0.0,17.074597659317714
2484,40.0,2,,0.0,1,1,0,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,9.635508099625392
2485,40.0,3,3.0,0.0,1,0,0,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,44.69026545333514
2486,123.0,2,6.0,3.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,24.61294356994541
2487,100.0,3,16.0,3.0,0,0,0,0,1,1,0,9,0.0,0.0,1.0,0.0,0.0,11.23594537682606
2488,108.0,4,16.0,0.0,1,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,24.61294356994541
2489,35.0,2,5.0,0.0,1,0,1,0,1,1,0,6,0.0,0.0,0.0,1.0,0.0,18.473164499429945
2490,48.0,5,5.0,3.0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2491,126.0,5,9.0,0.0,1,0,0,0,1,1,1,7,0.0,0.0,1.0,0.0,0.0,17.640442397803668
2492,41.0,5,4.0,3.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,18.473164499429945
2493,47.0,3,7.0,0.0,1,0,0,1,1,1,0,7,0.0,0.0,0.0,0.0,1.0,11.23594537682606
2494,200.0,2,5.0,0.0,1,0,1,1,1,1,0,28,0.0,0.0,1.0,0.0,0.0,13.674404235916532
2495,55.0,3,7.0,3.0,0,0,0,1,0,0,1,7,0.0,0.0,0.0,0.0,1.0,8.442832785570205
2496,129.0,3,,3.0,0,1,0,0,1,1,1,8,0.0,0.0,0.0,1.0,0.0,11.23594537682606
2497,57.0,3,,0.0,1,1,0,0,0,0,0,13,1.0,0.0,0.0,0.0,1.0,9.226974492834636
2498,56.0,3,8.0,0.0,1,0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,0.0,17.640442397803668
2499,66.0,5,12.0,0.0,1,0,1,1,1,1,1,11,0.0,0.0,0.0,1.0,0.0,13.737301913536498
2500,90.0,4,12.0,2.0,0,0,1,1,1,1,0,10,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2501,59.0,2,6.0,2.0,0,0,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,15.25688957809374
2502,59.0,2,25.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,22.79348057598528
2503,56.0,2,3.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,11.524548031698988
2504,64.0,5,,0.0,1,1,0,0,1,0,1,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2505,84.0,3,14.0,3.0,0,0,0,0,1,1,0,10,0.0,0.0,1.0,0.0,0.0,11.23594537682606
2506,93.0,2,6.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,1.0,0.0,0.0,15.25688957809374
2507,128.0,8,,0.0,1,1,0,0,0,0,0,8,1.0,0.0,0.0,1.0,0.0,17.074597659317714
2508,86.0,4,,0.0,1,1,0,1,1,0,0,8,0.0,0.0,0.0,0.0,0.0,11.23594537682606
2509,28.0,4,4.0,0.0,1,0,0,1,1,0,0,6,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2510,153.0,3,,0.0,1,1,0,0,0,0,0,21,0.0,1.0,0.0,1.0,0.0,13.674404235916532
2511,56.0,3,10.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,17.640442397803668
2512,35.0,3,,0.0,1,1,0,1,1,1,1,6,0.0,0.0,0.0,0.0,1.0,18.473164499429945
2513,79.0,4,7.0,3.0,0,0,0,1,0,0,1,9,1.0,0.0,0.0,1.0,0.0,8.442832785570205
2514,75.0,4,,0.0,1,1,0,0,0,0,0,11,1.0,0.0,0.0,1.0,0.0,9.226974492834636
2515,35.0,3,6.0,2.0,0,0,1,0,1,1,0,7,0.0,0.0,0.0,1.0,0.0,14.456084927947083
2516,81.0,1,4.0,2.0,0,0,1,1,0,0,0,16,0.0,0.0,0.0,1.0,0.0,9.226974492834636
2517,36.0,2,,0.0,1,1,0,0,0,1,0,4,0.0,0.0,1.0,0.0,0.0,11.524548031698988
2518,106.0,5,24.0,3.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,1.0,0.0,18.473164499429945
2519,72.0,3,,3.0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,18.781854189609117
2520,33.0,6,12.0,3.0,0,0,1,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,46.42285954678442
2521,82.0,5,6.0,3.0,0,0,0,1,0,0,0,20,0.0,0.0,0.0,1.0,0.0,9.226974492834636
2522,124.0,3,6.0,0.0,1,0,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,46.42285954678442
2523,62.0,6,6.0,0.0,1,0,0,0,0,0,1,16,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2524,270.0,2,30.0,3.0,0,0,0,0,1,0,0,6,0.0,0.0,0.0,1.0,0.0,12.664127058271283
2525,60.0,4,6.0,0.0,1,0,0,1,1,0,0,9,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2526,60.0,2,,2.0,0,1,1,0,0,1,0,4,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2527,37.0,2,,3.0,0,1,1,0,1,0,0,4,0.0,0.0,1.0,0.0,0.0,9.635508099625392
2528,30.0,5,6.0,3.0,0,0,1,1,1,1,0,9,0.0,0.0,0.0,0.0,1.0,18.781854189609117
2529,263.0,6,,0.0,1,1,0,0,0,0,0,14,0.0,0.0,0.0,0.0,1.0,44.69026545333514
2530,60.0,2,4.0,2.0,0,0,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,15.25688957809374
2531,26.0,3,,0.0,1,1,0,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,18.781854189609117
2532,24.0,2,4.0,2.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,1.0,0.0,17.074597659317714
2533,73.0,4,6.0,3.0,0,0,1,0,1,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2534,255.0,4,,3.0,0,1,0,0,0,0,0,22,0.0,0.0,0.0,1.0,0.0,18.781854189609117
2535,32.0,2,4.0,2.0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2536,42.0,3,,2.0,0,1,1,1,1,0,0,6,0.0,0.0,0.0,1.0,0.0,9.226974492834636
2537,150.0,2,6.0,3.0,0,0,0,1,0,0,0,6,0.0,0.0,0.0,0.0,1.0,8.442832785570205
2538,144.0,6,8.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,17.640442397803668
2539,49.0,2,,0.0,1,1,0,0,0,0,0,4,0.0,0.0,1.0,0.0,0.0,15.25688957809374
2540,50.0,4,8.0,3.0,0,0,1,1,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2541,41.0,5,30.0,3.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,44.69026545333514
2542,53.0,4,,0.0,1,1,0,0,0,0,0,8,1.0,0.0,0.0,1.0,0.0,12.664127058271283
2543,49.0,5,,3.0,0,1,1,1,0,0,1,9,0.0,0.0,0.0,0.0,1.0,18.781854189609117
2544,62.0,2,,2.0,0,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,0.0,17.074597659317714
2545,97.0,3,,0.0,1,1,0,0,0,0,0,6,0.0,0.0,1.0,0.0,0.0,13.674404235916532
2546,140.0,1,14.0,3.0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,1.0,0.0,12.664127058271283
2547,54.0,5,5.0,2.0,0,0,1,1,1,0,1,10,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2548,156.0,4,30.0,3.0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,17.640442397803668
2549,34.0,3,,3.0,0,1,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,44.69026545333514
2550,190.0,2,16.0,3.0,0,0,1,1,0,0,0,8,0.0,0.0,0.0,1.0,0.0,9.635508099625392
2551,90.0,2,40.0,3.0,0,0,1,1,0,1,0,4,0.0,0.0,1.0,0.0,0.0,9.618653544659924
2552,135.0,5,8.0,0.0,1,0,1,1,0,0,0,34,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2553,69.0,4,9.0,3.0,0,0,0,0,0,0,0,8,1.0,0.0,0.0,1.0,0.0,12.664127058271283
2554,62.0,4,6.0,2.0,0,0,1,0,0,0,0,14,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2555,233.0,3,,3.0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2556,45.0,2,4.0,2.0,0,0,1,1,1,0,0,6,0.0,0.0,0.0,1.0,0.0,8.442832785570205
2557,74.0,3,7.0,0.0,1,0,1,0,1,0,0,8,0.0,0.0,0.0,0.0,1.0,11.23594537682606
2558,106.0,5,,2.0,0,1,1,0,0,0,0,17,0.0,0.0,0.0,1.0,0.0,46.42285954678442
2559,60.0,3,4.0,0.0,1,0,0,0,0,0,0,10,0.0,0.0,1.0,0.0,0.0,11.524548031698988
2560,52.0,2,6.0,3.0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,1.0,0.0,12.664127058271283
2561,59.0,2,5.0,0.0,1,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2562,39.0,4,3.0,0.0,1,0,1,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,9.635508099625392
2563,51.0,2,6.0,3.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,1.0,0.0,11.23594537682606
2564,54.0,3,,3.0,0,1,1,0,0,0,0,7,0.0,0.0,1.0,0.0,0.0,13.674404235916532
2565,100.0,3,,3.0,0,1,0,0,0,0,0,8,0.0,1.0,0.0,1.0,0.0,24.61294356994541
2566,108.0,3,20.0,0.0,1,0,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,17.640442397803668
2567,53.0,3,10.0,3.0,0,0,0,1,1,0,0,6,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2568,88.0,4,10.0,3.0,0,0,0,1,1,0,0,12,0.0,0.0,0.0,0.0,1.0,8.442832785570205
2569,93.0,4,4.0,2.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2570,58.0,4,6.0,0.0,1,0,1,0,0,0,0,8,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2571,60.0,3,7.0,0.0,1,0,0,0,0,1,1,6,0.0,0.0,0.0,1.0,0.0,17.074597659317714
2572,52.0,2,,3.0,0,1,0,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,46.42285954678442
2573,18.0,2,3.0,0.0,1,0,0,0,0,0,0,3,1.0,0.0,0.0,1.0,0.0,9.226974492834636
2574,37.0,2,3.0,0.0,1,0,1,1,1,0,0,4,0.0,0.0,1.0,0.0,0.0,11.524548031698988
2575,53.0,3,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,22.79348057598528
2576,47.0,2,5.0,3.0,0,0,1,1,0,0,1,4,0.0,0.0,0.0,0.0,1.0,8.442832785570205
2577,41.0,2,3.0,3.0,0,0,0,0,1,1,0,4,0.0,0.0,1.0,0.0,0.0,13.737301913536498
2578,477.0,3,20.0,3.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2579,90.0,4,12.0,0.0,1,0,0,1,1,0,0,9,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2580,61.0,3,6.0,0.0,1,0,0,0,1,0,0,7,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2581,73.0,2,12.0,0.0,1,0,0,1,0,0,0,4,0.0,0.0,0.0,1.0,0.0,11.23594537682606
2582,60.0,3,4.0,3.0,0,0,1,1,1,1,1,9,0.0,0.0,1.0,0.0,0.0,8.442832785570205
2583,41.0,4,3.0,0.0,1,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2584,86.0,1,6.0,3.0,0,0,1,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,8.442832785570205
2585,128.0,3,15.0,3.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,17.640442397803668
2586,89.0,2,6.0,3.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,18.473164499429945
2587,81.0,4,10.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2588,48.0,2,3.0,1.0,0,0,1,0,0,0,0,5,0.0,0.0,1.0,0.0,0.0,8.300633551777777
2589,943.0,1,8.0,3.0,0,0,0,1,0,1,0,7,0.0,0.0,0.0,1.0,0.0,9.618653544659924
2590,44.0,4,12.0,0.0,1,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2591,61.0,4,,2.0,0,1,1,0,0,0,0,15,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2592,198.0,7,,3.0,0,1,0,0,0,0,0,12,0.0,0.0,1.0,0.0,0.0,44.69026545333514
2593,73.0,3,6.0,2.0,0,0,1,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2594,83.0,5,30.0,3.0,0,0,0,1,1,0,1,9,0.0,0.0,1.0,0.0,0.0,8.300633551777777
2595,153.0,2,,3.0,0,1,0,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,11.524548031698988
2596,66.0,4,4.0,0.0,1,0,1,0,0,0,1,14,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2597,76.0,1,5.0,2.0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,46.42285954678442
2598,49.0,2,,0.0,1,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2599,22.0,5,6.0,3.0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,44.69026545333514
2600,77.0,6,8.0,2.0,0,0,1,1,0,0,0,17,0.0,0.0,0.0,1.0,0.0,44.69026545333514
2601,46.0,4,6.0,3.0,0,0,1,0,1,1,0,8,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2602,64.0,3,5.0,3.0,0,0,0,1,0,0,0,7,0.0,0.0,0.0,0.0,1.0,13.674404235916532
2603,50.0,3,,0.0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,8.442832785570205
2604,53.0,3,5.0,2.0,0,0,1,0,0,1,0,9,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2605,67.0,4,6.0,3.0,0,0,1,1,0,0,0,8,0.0,0.0,0.0,0.0,1.0,46.42285954678442
2606,77.0,2,,3.0,0,1,0,0,0,0,0,5,0.0,1.0,0.0,1.0,0.0,15.25688957809374
2607,100.0,3,,3.0,0,1,0,0,0,0,0,8,0.0,1.0,0.0,1.0,0.0,24.61294356994541
2608,81.0,3,7.0,0.0,1,0,1,0,0,0,0,9,0.0,0.0,0.0,1.0,0.0,13.674404235916532
2609,593.0,8,20.0,3.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,1.0,0.0,12.664127058271283
2610,115.0,3,12.0,0.0,1,0,1,0,0,0,0,9,0.0,0.0,1.0,0.0,0.0,13.674404235916532
2611,51.0,2,5.0,2.0,0,0,1,0,1,0,0,4,0.0,0.0,0.0,1.0,0.0,8.442832785570205
2612,72.0,3,7.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,1.0,0.0,0.0,8.442832785570205
2613,176.0,4,,3.0,0,1,0,0,0,0,0,14,0.0,0.0,0.0,1.0,0.0,12.664127058271283
2614,21.0,2,5.0,0.0,1,0,1,1,1,1,0,4,0.0,0.0,0.0,1.0,0.0,18.473164499429945
2615,55.0,3,,2.0,0,1,1,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2616,42.0,3,4.0,0.0,1,0,0,1,1,0,0,6,0.0,0.0,1.0,0.0,0.0,11.524548031698988
2617,68.0,4,12.0,3.0,0,0,1,1,1,1,0,9,0.0,0.0,1.0,0.0,0.0,9.635508099625392
2618,402.0,4,,0.0,1,1,0,0,0,0,0,68,0.0,0.0,1.0,0.0,0.0,13.674404235916532
2619,73.0,3,8.0,3.0,0,0,0,1,1,0,0,9,0.0,0.0,0.0,0.0,1.0,8.300633551777777
2620,88.0,2,,3.0,0,1,0,0,0,0,0,5,1.0,0.0,0.0,1.0,0.0,44.69026545333514
2621,25.0,3,,3.0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,17.074597659317714
2622,108.0,5,,0.0,1,1,0,0,0,0,0,32,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2623,70.0,1,12.0,3.0,0,0,0,1,1,0,0,3,0.0,0.0,1.0,0.0,0.0,15.132130581148123
2624,62.0,5,10.0,3.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,13.674404235916532
2625,53.0,3,6.0,2.0,0,0,1,0,0,0,0,8,0.0,0.0,0.0,1.0,0.0,8.300633551777777
2626,56.0,4,3.0,3.0,0,0,0,0,0,0,0,7,1.0,0.0,0.0,1.0,0.0,13.737301913536498
2627,72.0,2,10.0,0.0,1,0,0,1,1,1,0,4,0.0,0.0,1.0,0.0,0.0,13.674404235916532
2628,16.0,3,7.0,3.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,17.074597659317714
2629,60.0,4,8.0,2.0,0,0,1,0,0,0,0,11,0.0,0.0,0.0,1.0,0.0,44.69026545333514
2630,126.0,3,10.0,0.0,1,0,1,1,1,1,1,7,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2631,54.0,5,,3.0,0,1,0,0,0,0,0,10,0.0,0.0,0.0,1.0,0.0,17.074597659317714
2632,239.0,2,8.0,0.0,1,0,0,0,0,0,0,26,0.0,0.0,0.0,1.0,0.0,44.69026545333514
2633,153.0,4,20.0,3.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,1.0,22.79348057598528
2634,98.0,2,10.0,0.0,1,0,1,0,1,0,0,4,0.0,0.0,1.0,0.0,0.0,8.300633551777777
2635,63.0,6,6.0,0.0,1,0,1,0,1,0,0,20,0.0,0.0,0.0,0.0,1.0,15.25688957809374
2636,246.0,5,,0.0,1,1,0,0,0,0,0,40,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2637,63.0,5,10.0,0.0,1,0,0,1,1,0,0,9,0.0,0.0,0.0,1.0,0.0,11.524548031698988
2638,118.0,4,,0.0,1,1,0,0,0,0,0,16,0.0,0.0,0.0,1.0,0.0,17.074597659317714
2639,180.0,1,10.0,3.0,0,0,0,0,0,1,0,3,0.0,0.0,0.0,0.0,1.0,11.812222678951098
2640,43.0,2,,0.0,1,1,0,1,1,1,1,4,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2641,34.0,2,,0.0,1,1,1,0,0,0,0,4,1.0,0.0,0.0,1.0,0.0,8.442832785570205
2642,78.0,2,,3.0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,8.442832785570205
2643,90.0,4,20.0,3.0,0,0,0,1,1,1,0,10,0.0,0.0,0.0,0.0,1.0,11.524548031698988
2644,51.0,5,,3.0,0,1,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,44.69026545333514
2645,42.0,2,4.0,2.0,0,0,1,0,0,0,0,4,1.0,0.0,0.0,1.0,0.0,9.226974492834636
2646,46.0,3,6.0,2.0,0,0,1,1,0,0,0,6,0.0,0.0,0.0,1.0,0.0,15.25688957809374
2647,75.0,3,5.0,3.0,0,0,1,1,0,0,0,7,0.0,0.0,1.0,0.0,0.0,17.074597659317714
2648,250.0,3,,3.0,0,1,0,0,0,0,1,9,0.0,0.0,0.0,0.0,1.0,17.640442397803668
2649,60.0,2,6.0,2.0,0,0,1,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,12.664127058271283
2650,28.0,4,,3.0,0,1,0,0,0,0,0,7,0.0,0.0,0.0,0.0,1.0,18.473164499429945
2651,52.0,1,4.0,3.0,0,0,0,1,1,0,1,3,0.0,0.0,0.0,0.0,1.0,12.664127058271283
2652,46.0,5,,2.0,0,1,1,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,9.226974492834636
2653,55.0,4,10.0,0.0,1,0,1,1,1,0,0,8,0.0,0.0,0.0,0.0,1.0,24.61294356994541
2654,200.0,4,12.0,3.0,0,0,0,1,1,1,1,10,0.0,0.0,0.0,1.0,0.0,11.23594537682606
2655,100.0,3,,3.0,0,1,0,0,0,0,1,8,0.0,1.0,0.0,1.0,0.0,24.61294356994541
2656,305.0,3,,3.0,0,1,0,0,0,0,0,119,0.0,1.0,0.0,1.0,0.0,44.69026545333514
